Start Time,End Time,Session Type,Session Subtype,Creation Method,Local Time Zone Offset,Activity Score,Intense Duration (ms),Moderate Duration (ms),Max Heart Rate (bpm),Average Heart Rate (bpm),Steps,Calories,Software Version,Software OS,Software OS Version,Active Time (ms),Total Duration (ms),Activity Pause,Session Source
2021-12-28T01:39:19.065Z,2021-12-28T01:49:32.045Z,WORKOUT,WALKING,Automatic,-6.0,0.5108166666666667,No Data,No Data,106.0,82.0,748.0,59.0,1.0.96245,ios,15.3,612980.0,612980.0,Not Applicable,No Data
2021-12-27T21:28:00.000Z,2021-12-27T21:52:00.000Z,WORKOUT,OTHER,Automatic,-6.0,8.65,No Data,480000.0,114.0,89.0,791.0,152.0,1.0.96245,ios,15.3,1440000.0,1440000.0,Not Applicable,No Data
2021-12-27T18:47:52.271Z,2021-12-27T19:20:29.946Z,WORKOUT,RUNNING,Automatic,-6.0,60.55554083333333,1740000.0,149946.0,169.0,147.0,4586.0,561.0,1.0.96245,ios,15.3,1957675.0,1957675.0,Not Applicable,No Data
2021-12-27T01:22:59.240Z,2021-12-27T01:35:05.705Z,WORKOUT,WALKING,Automatic,-6.0,0.5553875,No Data,No Data,102.0,80.0,867.0,64.0,1.0.96245,ios,15.3,726465.0,726465.0,Not Applicable,No Data
2021-12-26T20:51:16.530Z,2021-12-26T21:43:11.589Z,WORKOUT,WALKING,Automatic,-6.0,2.1458825000000004,No Data,No Data,95.0,71.0,2970.0,235.0,1.0.96245,ios,15.3,3115059.0,3115059.0,Not Applicable,No Data
2021-12-26T16:41:47.391Z,2021-12-26T17:12:30.345Z,WORKOUT,RUNNING,Automatic,-6.0,57.5662575,1680000.0,90345.0,152.0,138.0,4682.0,490.0,1.0.96245,ios,15.3,1842954.0,1842954.0,Not Applicable,No Data
2021-12-24T09:35:34.707Z,2021-12-24T10:03:00.000Z,WORKOUT,OTHER,Automatic,-6.0,25.0,No Data,1500000.0,121.0,102.0,4.0,135.0,1.0.96245,ios,15.2,1645293.0,1645293.0,Not Applicable,No Data
2021-12-22T13:12:01.083Z,2021-12-22T14:20:55.594Z,WORKOUT,RUNNING,Automatic,-6.0,127.02566416666667,3600000.0,415594.0,163.0,143.0,10176.0,1155.0,1.0.96245,ios,15.2,4134511.0000000005,4134511.0000000005,Not Applicable,No Data
2021-12-19T00:40:16.914Z,2021-12-19T01:05:38.911Z,WORKOUT,WALKING,Automatic,-6.0,6.918330833333333,No Data,360000.0,114.0,98.0,1443.0,190.0,1.0.96282,ios,15.2,1521997.0,1521997.0,Not Applicable,No Data
2021-12-19T00:21:00.000Z,2021-12-19T00:35:00.000Z,WORKOUT,OTHER,Automatic,-6.0,12.05,No Data,720000.0,134.0,104.0,815.0,116.0,1.0.96282,ios,15.2,840000.0,840000.0,Not Applicable,No Data
2021-12-18T23:21:58.114Z,2021-12-19T00:20:44.188Z,WORKOUT,RUNNING,Automatic,-6.0,115.52293333333333,3464188.0,No Data,183.0,162.0,9190.0,1152.0,1.0.96282,ios,15.2,3526074.0,3526074.0,Not Applicable,No Data
2021-12-18T22:08:08.187Z,2021-12-18T22:23:05.939Z,WORKOUT,WALKING,Automatic,-6.0,0.6931775,No Data,No Data,95.0,78.0,1168.0,84.0,1.0.96282,ios,15.2,897752.0,897752.0,Not Applicable,No Data
2021-12-10T14:12:00.000Z,2021-12-10T14:44:00.000Z,WORKOUT,OTHER,Automatic,-6.0,29.1,No Data,1740000.0,130.0,103.0,1220.0,192.0,1.0.93116,ios,15.2,1920000.0,1920000.0,Not Applicable,No Data
2021-12-10T13:03:44.294Z,2021-12-10T14:11:43.382Z,WORKOUT,RUNNING,Automatic,-6.0,133.73612166666666,3960000.0,103382.0,168.0,147.0,10462.0,1176.0,1.0.93116,ios,15.2,4079088.0,4079088.0,Not Applicable,No Data
2021-12-09T14:37:00.000Z,2021-12-09T14:59:00.000Z,WORKOUT,OTHER,Automatic,-6.0,21.05,No Data,1260000.0,118.0,102.0,1076.0,127.0,1.0.93116,ios,15.2,1320000.0,1320000.0,Not Applicable,No Data
2021-12-09T14:02:28.338Z,2021-12-09T14:36:06.999Z,WORKOUT,RUNNING,Automatic,-6.0,61.143035,1680000.0,306999.0,166.0,152.0,4872.0,596.0,1.0.93116,ios,15.2,2018661.0,2018661.0,Not Applicable,No Data
2021-12-08T04:51:02.254Z,2021-12-08T05:25:59.376Z,WORKOUT,RUNNING,Automatic,-6.0,62.06191333333334,1740000.0,237746.0,152.0,137.0,4803.0,539.0,1.0.93116,ios,15.2,2097121.9999999998,2097121.9999999998,Not Applicable,No Data
2021-12-05T16:47:35.125Z,2021-12-05T17:26:22.384Z,WORKOUT,WALKING,Automatic,-6.0,4.6186533333333335,No Data,180000.0,123.0,103.0,2950.0,326.0,1.0.93116,ios,15.2,2327259.0,2327259.0,Not Applicable,No Data
2021-12-05T15:44:24.988Z,2021-12-05T16:05:55.398Z,WORKOUT,WALKING,Automatic,-6.0,30.263231666666666,635012.0,540000.0,164.0,134.0,2269.0,298.0,1.0.93116,ios,15.2,1290410.0,1290410.0,Not Applicable,No Data
2021-12-05T14:57:37.171Z,2021-12-05T15:44:50.369Z,WORKOUT,RUNNING,Automatic,-6.0,79.43993333333333,1933198.0,900000.0,162.0,145.0,6448.0,749.0,1.0.93116,ios,15.2,2833198.0,2833198.0,Not Applicable,No Data
2021-12-05T14:28:44.626Z,2021-12-05T14:56:44.038Z,WORKOUT,WALKING,Automatic,-6.0,39.9804,719412.0,960000.0,160.0,138.0,3652.0,418.0,1.0.93116,ios,15.2,1679412.0,1679412.0,Not Applicable,No Data
2021-12-05T13:19:45.631Z,2021-12-05T14:28:08.649Z,WORKOUT,RUNNING,Automatic,-6.0,133.30027416666667,3908649.0,180000.0,165.0,153.0,10440.0,1161.0,1.0.93116,ios,15.2,4103018.0,4103018.0,Not Applicable,No Data
2021-12-05T12:27:13.165Z,2021-12-05T12:48:40.667Z,WORKOUT,WALKING,Automatic,-6.0,1.9229183333333335,No Data,60000.0,107.0,85.0,1525.0,124.0,1.0.93116,ios,15.2,1287502.0,1287502.0,Not Applicable,No Data
2021-12-05T00:08:00.000Z,2021-12-05T00:37:00.000Z,WORKOUT,OTHER,Automatic,-6.0,13.55,No Data,780000.0,112.0,99.0,781.0,134.0,1.0.93116,ios,15.2,1740000.0,1740000.0,Not Applicable,No Data
2021-12-04T23:15:00.000Z,2021-12-04T23:51:00.000Z,WORKOUT,OTHER,Automatic,-6.0,19.3,No Data,1140000.0,123.0,105.0,1181.0,229.0,1.0.93116,ios,15.2,2160000.0,2160000.0,Not Applicable,No Data
2021-12-04T22:01:16.773Z,2021-12-04T23:02:18.814Z,WORKOUT,RUNNING,Automatic,-6.0,117.66315583333333,3438814.0,180000.0,173.0,152.0,9267.0,1036.0,1.0.93116,ios,15.2,3662041.0,3662041.0,Not Applicable,No Data
2021-12-04T18:49:21.203Z,2021-12-04T19:28:45.608Z,WORKOUT,WALKING,Automatic,-6.0,6.342464166666667,No Data,285608.0,106.0,78.0,2663.0,191.0,1.0.93116,ios,15.2,2364405.0,2364405.0,Not Applicable,No Data
2021-12-03T14:49:01.239Z,2021-12-03T15:08:02.187Z,WORKOUT,WALKING,Automatic,-6.0,14.2658,No Data,840948.0,113.0,96.0,1143.0,86.0,1.0.93116,ios,15.2,1140948.0,1140948.0,Not Applicable,No Data
2021-12-03T13:48:00.000Z,2021-12-03T14:29:00.000Z,WORKOUT,OTHER,Automatic,-6.0,28.1,No Data,1680000.0,132.0,105.0,887.0,261.0,1.0.93116,ios,15.2,2460000.0,2460000.0,Not Applicable,No Data
2021-12-03T12:42:34.846Z,2021-12-03T13:47:57.115Z,WORKOUT,RUNNING,Automatic,-6.0,127.02287833333332,3780000.0,57115.0,169.0,155.0,10260.0,1149.0,1.0.93116,ios,15.2,3922269.0,3922269.0,Not Applicable,No Data
2021-12-02T13:56:00.000Z,2021-12-02T14:25:00.000Z,WORKOUT,OTHER,Automatic,-6.0,18.45,No Data,1080000.0,113.0,95.0,1076.0,146.0,1.0.93116,ios,15.2,1740000.0,1740000.0,Not Applicable,No Data
2021-12-02T13:13:12.631Z,2021-12-02T13:55:00.488Z,WORKOUT,RUNNING,Automatic,-6.0,77.0476075,2160000.0,300488.0,163.0,145.0,6035.0,655.0,1.0.93116,ios,15.2,2507857.0,2507857.0,Not Applicable,No Data
2021-12-01T13:50:00.000Z,2021-12-01T14:30:00.000Z,WORKOUT,OTHER,Automatic,-6.0,30.35,No Data,1800000.0,124.0,102.0,920.0,214.0,1.0.93116,ios,15.2,2400000.0,2400000.0,Not Applicable,No Data
2021-12-01T12:36:57.088Z,2021-12-01T13:49:29.945Z,WORKOUT,RUNNING,Automatic,-6.0,136.54908333333336,3900000.0,389945.0,173.0,154.0,10828.0,1243.0,1.0.93116,ios,15.2,4352857.0,4352857.0,Not Applicable,No Data
2021-11-28T22:22:24.316Z,2021-11-28T22:52:30.172Z,WORKOUT,WALKING,Automatic,-6.0,9.594733333333334,No Data,515684.0,118.0,95.0,2527.0,230.0,1.0.93116,ios,15.2,1805856.0,1805856.0,Not Applicable,No Data
2021-11-28T22:08:00.000Z,2021-11-28T22:22:00.000Z,WORKOUT,OTHER,Automatic,-6.0,12.15,240000.0,240000.0,131.0,102.0,1217.0,103.0,1.0.93116,ios,15.2,840000.0,840000.0,Not Applicable,No Data
2021-11-28T20:32:00.000Z,2021-11-28T20:45:00.000Z,WORKOUT,OTHER,Automatic,-6.0,12.0,No Data,720000.0,140.0,111.0,453.0,100.0,1.0.93116,ios,15.2,780000.0,780000.0,Not Applicable,No Data
2021-11-28T20:05:33.576Z,2021-11-28T20:31:40.032Z,WORKOUT,RUNNING,Automatic,-6.0,51.35642,1540032.0,No Data,173.0,165.0,4069.0,470.0,1.0.93116,ios,15.2,1566456.0,1566456.0,Not Applicable,No Data
2021-11-27T21:48:32.139Z,2021-11-27T22:09:27.307Z,WORKOUT,WALKING,Automatic,-6.0,18.46435,No Data,1107861.0,142.0,114.0,1882.0,213.0,1.0.93116,ios,15.2,1255168.0,1255168.0,Not Applicable,No Data
2021-11-27T21:24:43.738Z,2021-11-27T21:48:29.562Z,WORKOUT,RUNNING,Automatic,-6.0,42.55625166666667,1200000.0,149562.0,157.0,140.0,3555.0,358.0,1.0.93116,ios,15.2,1425824.0,1425824.0,Not Applicable,No Data
2021-11-27T03:21:03.716Z,2021-11-27T03:33:11.443Z,WORKOUT,WALKING,Automatic,-6.0,0.6064391666666666,No Data,No Data,99.0,77.0,807.0,49.0,1.0.93116,ios,15.2,727727.0,727727.0,Not Applicable,No Data
2021-11-26T19:35:28.619Z,2021-11-26T20:05:23.286Z,WORKOUT,RUNNING,Automatic,-6.0,57.414250833333334,1680000.0,83286.0,164.0,148.0,4476.0,476.0,1.0.93116,ios,15.2,1794667.0,1794667.0,Not Applicable,No Data
2021-11-21T21:14:17.022Z,2021-11-21T21:50:58.130Z,WORKOUT,RUNNING,Automatic,-6.0,63.085815,1800000.0,180000.0,155.0,137.0,5008.0,528.0,1.0.91314,ios,15.2,2201108.0,2201108.0,Not Applicable,No Data
2021-11-21T04:14:44.076Z,2021-11-21T04:45:06.519Z,WORKOUT,RUNNING,Automatic,-6.0,58.23057,1686519.0,120000.0,150.0,139.0,4654.0,445.0,1.0.91314,ios,15.2,1822443.0,1822443.0,Not Applicable,No Data
2021-11-19T13:54:07.499Z,2021-11-19T14:07:27.036Z,WORKOUT,WALKING,Automatic,-6.0,10.475616666666667,No Data,619537.0,141.0,100.0,1056.0,97.0,1.0.91314,ios,15.2,799537.0,799537.0,Not Applicable,No Data
2021-11-19T12:59:09.284Z,2021-11-19T13:49:02.055Z,WORKOUT,WALKING,Automatic,-6.0,25.226513333333333,No Data,1442055.0,131.0,92.0,3399.0,290.0,1.0.91314,ios,15.2,2992771.0,2992771.0,Not Applicable,No Data
2021-11-19T12:42:12.724Z,2021-11-19T12:53:34.649Z,WORKOUT,WALKING,Automatic,-6.0,8.71688,No Data,514649.0,119.0,97.0,768.0,51.0,1.0.91314,ios,15.2,681925.0,681925.0,Not Applicable,No Data
2021-11-18T14:14:00.000Z,2021-11-18T14:40:00.000Z,WORKOUT,OTHER,Automatic,-6.0,13.35,No Data,780000.0,117.0,93.0,723.0,108.0,1.0.91314,ios,15.2,1560000.0,1560000.0,Not Applicable,No Data
2021-11-18T14:14:00.000Z,2021-11-18T14:40:00.000Z,WORKOUT,OTHER,Automatic,-6.0,13.35,No Data,780000.0,117.0,93.0,723.0,108.0,1.0.91314,ios,15.2,1560000.0,1560000.0,Not Applicable,No Data
2021-11-18T04:11:39.222Z,2021-11-18T04:42:22.836Z,WORKOUT,RUNNING,Automatic,-6.0,57.447915,1680000.0,82836.0,144.0,133.0,4631.0,434.0,1.0.91314,ios,15.2,1843614.0,1843614.0,Not Applicable,No Data
2021-11-17T03:02:27.737Z,2021-11-17T03:38:07.750Z,WORKOUT,RUNNING,Automatic,-6.0,62.076885833333336,1740000.0,240000.0,142.0,127.0,4914.0,455.0,1.0.91314,ios,15.2,2140013.0,2140013.0,Not Applicable,No Data
2021-11-15T12:49:09.809Z,2021-11-15T13:01:42.373Z,WORKOUT,WALKING,Automatic,-6.0,7.9718275,No Data,470191.0,108.0,92.0,1045.0,90.0,1.0.91314,ios,15.2,752564.0,752564.0,Not Applicable,No Data
2021-11-15T12:16:38.366Z,2021-11-15T12:49:09.817Z,WORKOUT,RUNNING,Automatic,-6.0,61.360566666666664,1740000.0,201634.0,152.0,141.0,4885.0,484.0,1.0.91314,ios,15.2,1951451.0,1951451.0,Not Applicable,No Data
2021-11-15T12:04:12.379Z,2021-11-15T12:16:20.501Z,WORKOUT,WALKING,Automatic,-6.0,2.8313675,No Data,140501.0,100.0,79.0,1096.0,68.0,1.0.91314,ios,15.2,728122.0,728122.0,Not Applicable,No Data
2021-11-14T21:37:16.097Z,2021-11-14T22:38:04.459Z,WORKOUT,RUNNING,Automatic,-6.0,119.18521916666667,3544459.0,60000.0,154.0,143.0,9316.0,937.0,1.0.91314,ios,15.2,3648362.0,3648362.0,Not Applicable,No Data
2021-11-14T04:22:36.590Z,2021-11-14T04:40:56.065Z,WORKOUT,WALKING,Automatic,-6.0,10.416229166666668,No Data,600000.0,108.0,95.0,1596.0,137.0,1.0.91314,ios,15.2,1099475.0,1099475.0,Not Applicable,No Data
2021-11-14T00:34:52.736Z,2021-11-14T00:51:47.785Z,WORKOUT,WALKING,Automatic,-6.0,11.189820833333334,No Data,660000.0,112.0,95.0,1369.0,127.0,1.0.91314,ios,15.2,1015049.0,1015049.0,Not Applicable,No Data
2021-11-13T21:59:00.000Z,2021-11-13T22:48:00.000Z,WORKOUT,OTHER,Automatic,-6.0,22.05,No Data,1260000.0,113.0,91.0,1427.0,194.0,1.0.91314,ios,15.2,2940000.0,2940000.0,Not Applicable,No Data
2021-11-13T20:13:25.033Z,2021-11-13T21:14:22.197Z,WORKOUT,RUNNING,Automatic,-6.0,120.76903916666667,3622197.0,No Data,166.0,150.0,9382.0,1010.0,1.0.91314,ios,15.2,3657164.0,3657164.0,Not Applicable,No Data
2021-11-12T21:28:31.348Z,2021-11-12T22:04:13.908Z,WORKOUT,RUNNING,Automatic,-6.0,66.30567666666666,1920000.0,133908.0,164.0,146.0,5180.0,576.0,1.0.91314,ios,15.2,2142560.0,2142560.0,Not Applicable,No Data
2021-11-11T22:44:21.315Z,2021-11-11T22:58:50.307Z,WORKOUT,WALKING,Automatic,-6.0,7.2206875,No Data,410307.0,117.0,94.0,1136.0,104.0,1.0.91314,ios,15.2,868992.0,868992.0,Not Applicable,No Data
2021-11-11T06:16:46.812Z,2021-11-11T07:01:09.398Z,WORKOUT,RUNNING,Automatic,-6.0,85.37425666666667,2529398.0,60000.0,166.0,151.0,6803.0,746.0,1.0.91314,ios,15.2,2662586.0,2662586.0,Not Applicable,No Data
2021-11-10T13:59:00.000Z,2021-11-10T14:24:00.000Z,WORKOUT,OTHER,Automatic,-6.0,21.05,No Data,1260000.0,121.0,101.0,822.0,138.0,1.0.91314,ios,15.2,1500000.0,1500000.0,Not Applicable,No Data
2021-11-10T13:22:19.635Z,2021-11-10T13:58:16.223Z,WORKOUT,RUNNING,Automatic,-6.0,66.30402083333333,1860000.0,256223.0,173.0,152.0,5199.0,606.0,1.0.91314,ios,15.2,2156588.0,2156588.0,Not Applicable,No Data
2021-11-10T04:44:34.006Z,2021-11-10T05:13:10.920Z,WORKOUT,RUNNING,Automatic,-6.0,54.43566166666666,1630920.0,No Data,164.0,150.0,4333.0,476.0,1.0.91314,ios,15.2,1716914.0,1716914.0,Not Applicable,No Data
2021-11-07T13:37:11.428Z,2021-11-07T13:48:04.170Z,WORKOUT,WALKING,Automatic,-6.0,3.3939516666666667,No Data,180000.0,107.0,88.0,1021.0,72.0,1.0.89787,ios,15.2,652742.0,652742.0,Not Applicable,No Data
2021-11-07T05:16:51.525Z,2021-11-07T05:29:27.453Z,WORKOUT,WALKING,Automatic,-6.0,4.37994,No Data,240000.0,107.0,90.0,784.0,57.0,1.0.89787,ios,15.2,755928.0,755928.0,Not Applicable,No Data
2021-11-06T17:38:34.020Z,2021-11-06T18:13:24.170Z,WORKOUT,RUNNING,Automatic,-5.0,60.02165,1680000.0,240000.0,164.0,142.0,4708.0,517.0,1.0.89787,ios,15.2,2090150.0,2090150.0,Not Applicable,No Data
2021-11-04T13:14:00.000Z,2021-11-04T13:59:00.000Z,WORKOUT,OTHER,Automatic,-5.0,31.2,No Data,1860000.0,122.0,100.0,1355.0,209.0,1.0.89787,ios,15.2,2700000.0,2700000.0,Not Applicable,No Data
2021-11-04T12:31:50.312Z,2021-11-04T13:01:09.265Z,WORKOUT,RUNNING,Automatic,-5.0,56.366906666666665,1689265.0,No Data,177.0,156.0,4374.0,503.0,1.0.89787,ios,15.2,1758953.0,1758953.0,Not Applicable,No Data
2021-10-31T22:03:35.534Z,2021-10-31T23:11:18.074Z,WORKOUT,WALKING,Automatic,-5.0,11.88545,No Data,540000.0,100.0,82.0,4806.0,305.0,1.0.89787,ios,15.1,4062540.0,4062540.0,Not Applicable,No Data
2021-10-31T15:59:18.025Z,2021-10-31T16:28:39.981Z,WORKOUT,RUNNING,Automatic,-5.0,56.36767916666667,1659981.0,60000.0,163.0,146.0,4509.0,474.0,1.0.89787,ios,15.1,1761956.0,1761956.0,Not Applicable,No Data
2021-10-30T20:50:27.898Z,2021-10-30T21:20:51.184Z,WORKOUT,RUNNING,Automatic,-5.0,58.87981833333333,1740000.0,51184.0,168.0,153.0,4542.0,509.0,1.0.89787,ios,15.1,1823286.0,1823286.0,Not Applicable,No Data
2021-10-28T18:33:00.000Z,2021-10-28T19:09:00.000Z,WORKOUT,OTHER,Automatic,-5.0,34.45,960000.0,120000.0,161.0,131.0,820.0,379.0,1.0.89787,ios,15.1,2160000.0,2160000.0,Not Applicable,No Data
2021-10-26T13:29:51.391Z,2021-10-26T13:40:09.404Z,WORKOUT,WALKING,Automatic,-5.0,0.45,No Data,No Data,85.0,76.0,673.0,50.0,1.0.89787,ios,15.1,618013.0,618013.0,Not Applicable,No Data
2021-10-26T12:49:52.742Z,2021-10-26T13:00:35.470Z,WORKOUT,WALKING,Automatic,-5.0,0.45,No Data,No Data,92.0,77.0,805.0,54.0,1.0.89787,ios,15.1,642728.0,642728.0,Not Applicable,No Data
2021-10-24T16:24:32.912Z,2021-10-24T16:58:17.869Z,WORKOUT,RUNNING,Automatic,-5.0,64.02257333333333,1860000.0,120000.0,151.0,134.0,5080.0,434.0,1.0.88483,ios,15.1,2024957.0,2024957.0,Not Applicable,No Data
2021-10-24T15:22:01.148Z,2021-10-24T15:45:25.100Z,WORKOUT,WALKING,Automatic,-5.0,4.91996,No Data,240000.0,108.0,83.0,2172.0,131.0,1.0.88483,ios,15.1,1403952.0,1403952.0,Not Applicable,No Data
2021-10-23T18:53:11.747Z,2021-10-23T19:28:28.273Z,WORKOUT,RUNNING,Automatic,-5.0,63.04021083333333,1740000.0,300000.0,156.0,136.0,4874.0,471.0,1.0.88483,ios,15.1,2116526.0,2116526.0,Not Applicable,No Data
2021-10-23T17:37:12.500Z,2021-10-23T17:55:15.695Z,WORKOUT,RUNNING,Automatic,-5.0,10.4026625,No Data,600000.0,111.0,91.0,2044.0,129.0,1.0.88483,ios,15.1,1083195.0,1083195.0,Not Applicable,No Data
2021-10-17T14:49:50.877Z,2021-10-17T15:26:47.732Z,WORKOUT,RUNNING,Automatic,-5.0,64.0076025,1800000.0,240000.0,140.0,124.0,5155.0,426.0,1.0.88483,ios,15.1,2216855.0,2216855.0,Not Applicable,No Data
2021-10-16T15:49:49.491Z,2021-10-16T17:04:11.919Z,WORKOUT,WALKING,Automatic,-5.0,62.7602325,70509.0,3600000.0,146.0,107.0,6350.0,636.0,1.0.88483,ios,15.1,4462428.0,4462428.0,Not Applicable,No Data
2021-10-16T14:09:34.333Z,2021-10-16T15:49:49.426Z,WORKOUT,RUNNING,Automatic,-5.0,198.6689225,5929426.0,60000.0,170.0,153.0,16197.0,1623.0,1.0.88483,ios,15.1,6015093.0,6015093.0,Not Applicable,No Data
2021-10-15T12:05:51.258Z,2021-10-15T12:33:45.442Z,WORKOUT,RUNNING,Automatic,-5.0,52.57201833333333,1545442.0,60000.0,156.0,140.0,4370.0,399.0,1.0.88483,ios,15.1,1674184.0,1674184.0,Not Applicable,No Data
2021-10-14T13:07:00.000Z,2021-10-14T13:27:00.000Z,WORKOUT,OTHER,Automatic,-5.0,5.65,No Data,300000.0,103.0,90.0,369.0,76.0,1.0.88483,ios,15.1,1200000.0,1200000.0,Not Applicable,No Data
2021-10-14T12:27:26.242Z,2021-10-14T13:06:35.373Z,WORKOUT,RUNNING,Automatic,-5.0,72.66768166666667,2100000.0,155373.0,152.0,139.0,5803.0,541.0,1.0.88483,ios,15.1,2349131.0,2349131.0,Not Applicable,No Data
2021-10-13T12:27:50.575Z,2021-10-13T13:06:17.970Z,WORKOUT,RUNNING,Automatic,-5.0,72.35735416666667,2100000.0,137970.0,161.0,143.0,5785.0,560.0,1.0.88483,ios,15.1,2307395.0,2307395.0,Not Applicable,No Data
2021-10-12T12:16:28.580Z,2021-10-12T12:48:24.526Z,WORKOUT,RUNNING,Automatic,-5.0,55.43495,1440000.0,444526.0,166.0,143.0,4367.0,469.0,1.0.88483,ios,15.1,1915946.0,1915946.0,Not Applicable,No Data
2021-10-12T04:11:54.900Z,2021-10-12T04:38:21.401Z,WORKOUT,RUNNING,Automatic,-5.0,49.76761666666667,1461401.0,60000.0,166.0,150.0,4033.0,420.0,1.0.86939,ios,15.1,1586501.0,1586501.0,Not Applicable,No Data
2021-10-11T17:57:37.726Z,2021-10-11T18:24:13.474Z,WORKOUT,WALKING,Automatic,-5.0,1.1685616666666667,No Data,No Data,87.0,70.0,1699.0,90.0,1.0.86939,ios,15.1,1595748.0,1595748.0,Not Applicable,No Data
2021-10-09T17:08:14.968Z,2021-10-09T17:18:24.240Z,WORKOUT,WALKING,Automatic,-5.0,3.2577266666666667,No Data,180000.0,104.0,91.0,721.0,59.0,1.0.86939,ios,15.1,609272.0,609272.0,Not Applicable,No Data
2021-10-09T14:27:01.152Z,2021-10-09T14:38:02.198Z,WORKOUT,WALKING,Automatic,-5.0,10.9808,No Data,658848.0,131.0,111.0,969.0,90.0,1.0.86939,ios,15.1,661046.0,661046.0,Not Applicable,No Data
2021-10-09T14:05:00.000Z,2021-10-09T14:31:00.000Z,WORKOUT,OTHER,Automatic,-5.0,31.0,300000.0,1260000.0,139.0,124.0,836.0,196.0,1.0.86939,ios,15.1,1560000.0,1560000.0,Not Applicable,No Data
2021-10-09T13:31:51.705Z,2021-10-09T14:04:07.097Z,WORKOUT,RUNNING,Automatic,-5.0,60.16828333333333,1740000.0,127097.0,182.0,159.0,4524.0,549.0,1.0.86939,ios,15.1,1935392.0,1935392.0,Not Applicable,No Data
2021-10-09T12:28:42.275Z,2021-10-09T12:38:47.617Z,WORKOUT,WALKING,Automatic,-5.0,0.43968083333333335,No Data,No Data,83.0,70.0,656.0,36.0,1.0.86939,ios,15.1,605342.0,605342.0,Not Applicable,No Data
2021-10-08T11:44:26.132Z,2021-10-08T12:16:50.498Z,WORKOUT,RUNNING,Automatic,-5.0,61.4061,1740000.0,204366.0,173.0,150.0,4658.0,500.0,1.0.86939,ios,15.1,1944366.0,1944366.0,Not Applicable,No Data
2021-10-06T12:17:00.000Z,2021-10-06T12:31:00.000Z,WORKOUT,OTHER,Automatic,-5.0,13.15,120000.0,540000.0,171.0,108.0,460.0,101.0,1.0.86939,ios,15.1,840000.0,840000.0,Not Applicable,No Data
2021-10-06T11:46:51.974Z,2021-10-06T12:16:56.339Z,WORKOUT,RUNNING,Automatic,-5.0,57.934655,1736339.0,No Data,174.0,147.0,4867.0,449.0,1.0.86939,ios,15.1,1804365.0,1804365.0,Not Applicable,No Data
2021-10-04T23:36:45.606Z,2021-10-05T00:07:38.643Z,WORKOUT,RUNNING,Automatic,-5.0,55.0941975,1560000.0,180000.0,164.0,145.0,4388.0,452.0,1.0.86939,ios,15.1,1853037.0,1853037.0,Not Applicable,No Data
2021-10-03T20:20:23.161Z,2021-10-03T20:38:26.341Z,WORKOUT,WALKING,Automatic,-5.0,7.969715833333333,No Data,446341.0,117.0,92.0,1488.0,115.0,1.0.86939,ios,15.1,1083180.0,1083180.0,Not Applicable,No Data
2021-10-03T19:38:33.164Z,2021-10-03T19:57:38.353Z,WORKOUT,WALKING,Automatic,-5.0,2.8543241666666668,No Data,120000.0,109.0,82.0,1267.0,99.0,1.0.86939,ios,15.1,1145189.0,1145189.0,Not Applicable,No Data
2021-10-03T17:30:35.474Z,2021-10-03T17:50:58.678Z,WORKOUT,WALKING,Automatic,-5.0,1.9,No Data,60000.0,101.0,74.0,1732.0,93.0,1.0.86939,ios,15.1,1223204.0,1223204.0,Not Applicable,No Data
2021-10-03T16:56:18.037Z,2021-10-03T17:16:25.532Z,WORKOUT,WALKING,Automatic,-5.0,4.634969166666667,No Data,240000.0,112.0,78.0,1239.0,93.0,1.0.86939,ios,15.1,1207495.0,1207495.0,Not Applicable,No Data
2021-10-03T13:36:33.072Z,2021-10-03T14:08:32.948Z,WORKOUT,RUNNING,Automatic,-5.0,57.62157333333333,1620000.0,212948.0,165.0,144.0,4457.0,462.0,1.0.86939,ios,15.1,1919876.0,1919876.0,Not Applicable,No Data
2021-10-02T20:01:51.215Z,2021-10-02T20:34:45.285Z,WORKOUT,RUNNING,Automatic,-5.0,59.76207083333333,1620000.0,345285.0,153.0,137.0,4481.0,444.0,1.0.86939,ios,15.1,1974070.0,1974070.0,Not Applicable,No Data
2021-09-29T13:14:00.000Z,2021-09-29T13:56:00.000Z,WORKOUT,OTHER,Automatic,-5.0,20.7,No Data,1200000.0,121.0,91.0,1512.0,207.0,1.0.86939,ios,15.1,2520000.0,2520000.0,Not Applicable,No Data
2021-09-29T11:58:35.741Z,2021-09-29T12:09:31.260Z,WORKOUT,RUNNING,Automatic,-5.0,16.404316666666666,420000.0,144259.0,160.0,134.0,1305.0,145.0,1.0.86939,ios,15.1,655519.0,655519.0,Not Applicable,No Data
2021-09-29T11:24:00.000Z,2021-09-29T12:00:00.000Z,WORKOUT,OTHER,Automatic,-5.0,16.85,120000.0,720000.0,139.0,94.0,1677.0,229.0,1.0.86939,ios,15.1,2160000.0,2160000.0,Not Applicable,No Data
2021-09-29T10:20:00.000Z,2021-09-29T10:44:00.000Z,WORKOUT,OTHER,Automatic,-5.0,26.3,480000.0,600000.0,149.0,111.0,2298.0,227.0,1.0.86939,ios,15.1,1440000.0,1440000.0,Not Applicable,No Data
