Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (mi),Workout Time (seconds),Avg Pace (min/mi),Max Pace,Avg Speed (mi/h),Max Speed,Avg Heart Rate,Steps,Notes,Source,Link
2020-06-05,2020-06-05,Walk,54,0.497708,567,18.9454,14,3.16699,4,115,955,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4372223596
2020-06-05,2020-06-05,Run,468,4.41318,2491,9.40296,1,6.38097,63,153,6769,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4372197589
2020-06-04,2020-06-04,Run,109,1.01239,653,10.741,1,5.58607,51,150,1762,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4367305144
2020-06-04,2020-06-04,Walk,124,1.19157,1291,18.0468,2,3.32468,25,122,2342,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4367262037
2020-06-04,2020-06-04,Run,540,5.01784,2908,9.65541,6,6.21413,10,153,7851,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4367177404
2020-06-03,2020-06-03,Run,328,3.10389,1585,8.50594,2,7.05389,32,160,4350,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4363449562
2020-06-02,2020-06-02,Walk,298,2.82043,2623,15.4981,3,3.87145,23,122,5314,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4359549508
2020-06-02,2020-06-02,Run,142,1.03002,646,10.4512,1,5.74096,75,142,1755,b'Slowww',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4359546487
2020-06-02,2020-06-02,Run,252,2.37912,1405,9.83612,6,6.09996,10,151,3849,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4359375076
2020-05-30,2020-05-30,Run,1508,13.4344,8767,10.874,0,5.51773,448,145,23604,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4349658607
2020-05-28,2020-05-28,Run,409,3.1,1744,9.37634,0,6.39908,0,142,4647,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4340903212
2020-05-27,2020-05-27,Run,897,8.34466,5055,10.095,1,5.94353,71,152,14073,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4337024521
2020-05-26,2020-05-26,Run,109,1.01081,608,10.0118,2,5.9929,32,149,1776,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4332551749
2020-05-26,2020-05-26,Run,118,1.16558,676,9.65166,0,6.21655,129,139,1953,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4332374068
2020-05-25,2020-05-25,Run,187,1.68258,1079,10.6738,1,5.62126,49,154,2980,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4330154017
2020-05-25,2020-05-25,Walk,108,1.11896,1585,23.5993,1,2.54245,58,111,2378,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4330080469
2020-05-25,2020-05-25,Run,666,6.00283,3529,9.7946,1,6.12583,60,154,9659,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4329965152
2020-05-24,2020-05-24,Run,676,6.5764,4916,12.4594,1,4.81565,61,133,10923,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4327339651
2020-05-22,2020-05-22,Run,95,0.854721,523,10.2003,1,5.8822,58,155,1437,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4319358928
2020-05-22,2020-05-22,Run,662,6.16699,3394,9.17063,5,6.54263,12,159,9378,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4319161723
2020-05-21,2020-05-21,Run,350,3.34658,1758,8.75487,1,6.85333,43,157,4948,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4314364087
2020-05-20,2020-05-20,Run,405,3.1,1698,9.12903,0,6.57244,0,142,4537,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4310011723
2020-05-19,2020-05-19,Run,401,3.1,1566,8.41935,0,7.12644,0,142,4221,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4305754999
2020-05-18,2020-05-18,Run,215,2.01634,1027,8.47451,3,7.08005,21,161,2899,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4301768770
2020-05-16,2020-05-16,Run,758,6.90749,4063,9.80314,1,6.12049,46,155,11290,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4295995630
2020-05-15,2020-05-15,Run,627,5.64537,3153,9.30672,2,6.44696,37,162,8721,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4290368116
2020-05-12,2020-05-12,Run,757,7.0162,3998,9.49357,0,6.32007,434,153,10975,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4277822962
2020-05-10,2020-05-09,Walk,114,1.06353,1437,22.494,3,2.66738,19,103,2320,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4269753523
2020-05-09,2020-05-09,Run,1063,10.0048,5645,9.40099,1,6.3823,56,154,15387,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4268350531
2020-05-06,2020-05-06,Run,487,4.54461,2496,9.1481,1,6.55874,74,156,7000,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4254712102
2020-05-04,2020-05-04,Run,370,3.52379,1882,8.89627,1,6.7444,74,152,5211,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4248331660
2020-05-03,2020-05-03,Walk,170,1.55597,3072,29.2215,2,2.05329,39,103,3372,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4242979696
2020-05-03,2020-05-03,Run,318,3.10472,1704,9.14506,1,6.56092,69,158,4801,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4242713791
2020-05-02,2020-05-02,Run,459,4.27343,2309,9.00306,0,6.6644,139,160,6298,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4239412297
2020-05-01,2020-05-01,Run,588,5.62947,3120,9.23378,1,6.49788,55,151,8617,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4233564868
2020-04-29,2020-04-29,Run,341,3.19937,1823,9.49687,1,6.31787,52,133,5060,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4226294881
2020-04-27,2020-04-27,Run,634,6.23399,3628,9.69842,1,6.18657,65,137,10080,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4217579320
2020-04-26,2020-04-26,Walk,72,0.889543,1358,25.4281,5,2.35959,11,76,1800,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4215035185
2020-04-26,2020-04-26,Run,409,4.02567,2200,9.1051,1,6.58971,64,124,6017,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4214931577
2020-04-25,2020-04-25,Walk,75,0.718409,825,19.0958,14,3.14206,4,116,1451,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4211535637
2020-04-25,2020-04-25,Run,412,4.03808,2074,8.55521,0,7.01327,148,155,5774,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4211464159
2020-04-24,2020-04-24,Run,512,4.8224,2543,8.78178,2,6.83233,32,159,6922,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4207438339
2020-04-22,2020-04-22,Run,461,4.34868,2353,9.01403,3,6.65629,24,148,6417,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4200751324
2020-04-22,2020-04-22,Run,446,4.20257,2333,9.2487,5,6.4874,12,150,6369,b' ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4198196242
2020-04-21,2020-04-21,Run,436,4.19924,2207,8.75231,1,6.85533,71,158,5944,b'T',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4196384737
2020-04-20,2020-04-20,Walk,34,0.416069,606,24.2394,13,2.47531,5,91,830,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4191504520
2020-04-20,2020-04-20,Run,409,4.01328,2241,9.30193,1,6.45028,62,142,5986,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4191436102
2020-04-19,2020-04-19,Walk,100,1.00306,1119,18.5832,2,3.22872,32,107,2031,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4187836198
2020-04-19,2020-04-19,Run,846,8.01703,4808,9.99307,1,6.00416,60,149,12937,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4187774962
2020-04-18,2020-04-18,Run,167,1.573,881,9.32514,4,6.43422,14,163,2395,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4183507942
2020-04-18,2020-04-18,Walk,62,0.660433,702,17.7036,10,3.38914,6,121,1312,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4183444324
2020-04-18,2020-04-18,Run,506,4.53437,2585,9.49986,5,6.31588,11,158,7003,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4183391773
2020-04-16,2020-04-16,Run,663,5.1,2751,8.9902,0,6.67394,0,142,7362,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4175504236
2020-04-14,2020-04-14,Run,396,3.11,1504,8.06002,0,7.44415,0,142,4074,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4167483502
2020-04-11,2020-04-11,Walk,87,1.04164,1285,20.4691,1,2.93125,79,109,1871,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4159228843
2020-04-11,2020-04-11,Run,1377,13.12,7844,9.96334,1,6.02208,55,150,21427,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4159120753
2020-04-10,2020-04-10,Run,403,3.1,1631,8.76882,0,6.84243,0,142,4377,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4154376121
2020-04-07,2020-04-07,Run,420,4.10373,2274,9.23084,1,6.49995,42,149,6286,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4146093196
2020-04-06,2020-04-06,Run,25,0.248597,248,16.5395,2,3.62769,34,142,568,b'Ive got some work to do ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4141784029
2020-04-06,2020-04-06,Run,316,3.1579,1566,8.25892,0,7.26488,147,156,4297,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4141739206
2020-04-05,2020-04-05,Run,428,4.1388,2227,8.96671,2,6.69142,32,155,6200,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4137385561
2020-04-04,2020-04-04,Walk,86,1.06341,964,15.0867,2,3.97701,40,123,1903,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4134966469
2020-04-04,2020-04-04,Run,19,0.178743,106,9.66416,5,6.20851,11,140,281,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4134911818
2020-04-04,2020-04-04,Walk,98,1.00649,1103,18.2497,3,3.28773,18,119,2014,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4134905179
2020-04-04,2020-04-04,Run,787,7.55518,4005,8.83082,2,6.79439,32,166,11054,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4134841237
2020-04-02,2020-04-02,Run,404,3.1,1593,8.56452,0,7.00565,0,142,4286,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4126894372
2020-04-01,2020-04-01,Run,403,3.09756,1639,8.81608,1,6.80575,74,142,4395,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4124823295
2020-03-31,2020-03-31,Run,147,1.10442,634,9.56035,1,6.27592,72,142,1686,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4122623176
2020-03-31,2020-03-31,Run,259,2.00956,1009,8.36259,1,7.17482,75,142,2722,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4121344600
2020-03-30,2020-03-30,Run,403,3.1,1615,8.6828,0,6.91022,0,142,4338,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4116932593
2020-03-28,2020-03-28,Walk,43,0.50553,572,18.8407,7,3.18459,8,103,1041,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4112862007
2020-03-28,2020-03-28,Run,312,3.12592,1516,8.07784,4,7.42773,16,161,4197,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4112829328
2020-03-26,2020-03-26,Run,135,1.0,594,9.9,0,6.06061,0,142,1574,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4106045575
2020-03-26,2020-03-26,Run,130,1.0,537,8.95,0,6.70391,0,142,1438,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4105989358
2020-03-26,2020-03-26,Run,405,3.1,1689,9.08065,0,6.60746,0,142,4515,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4105939318
2020-03-25,2020-03-25,Run,522,4.0,2179,9.07917,0,6.60854,0,142,5825,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4102971022
2020-03-24,2020-03-24,Run,652,5.0,2718,9.06,0,6.62252,0,142,7268,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4100053534
2020-03-23,2020-03-23,Run,610,4.7,2400,8.51064,0,7.05,0,142,6461,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4097735932
2020-03-20,2020-03-20,Run,533,4.09898,2098,8.52945,1,7.03445,85,142,5733,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4092048517
2020-03-19,2020-03-19,Run,396,3.1,1508,8.10753,0,7.40053,0,142,4082,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4089852901
2020-03-18,2020-03-18,Run,402,3.10386,1575,8.45398,1,7.09725,81,142,4243,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4088329708
2020-03-17,2020-03-17,Run,522,4.0,2183,9.09583,0,6.59643,0,142,5835,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4084798513
2020-03-16,2020-03-16,Run,394,3.1,1489,8.00538,0,7.49496,0,142,4037,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4084163539
2020-03-15,2020-03-15,Run,423,3.2,1800,9.375,0,6.4,0,142,4796,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4081705027
2020-03-14,2020-03-14,Run,457,3.51,1800,8.54701,0,7.02,0,142,4844,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4079957656
2020-03-13,2020-03-13,Run,459,3.54,1800,8.47458,0,7.08,0,142,4848,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4078173571
2020-03-11,2020-03-11,Run,467,3.64,1800,8.24176,0,7.28,0,142,4864,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4074737089
2020-03-10,2020-03-10,Run,467,3.63,1800,8.26446,0,7.26,0,142,4862,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4072896940
2020-03-09,2020-03-09,Run,452,3.47,1800,8.64553,0,6.94,0,142,4838,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4070953777
2020-03-08,2020-03-08,Run,390,3.1,1466,7.88172,0,7.61255,0,142,3982,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4070236633
2020-03-07,2020-03-07,Run,756,7.50011,4009,8.90541,2,6.73748,38,157,10882,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4068080200
2020-03-06,2020-03-06,Run,477,3.75,1800,8.0,0,7.5,0,142,4881,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4065867481
2020-03-05,2020-03-05,Run,468,3.65,1800,8.21918,0,7.3,0,142,4865,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4064169217
2020-03-04,2020-03-04,Run,467,3.63,1800,8.26446,0,7.26,0,142,4862,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4062376723
2020-03-03,2020-03-03,Run,400,3.1,1551,8.33871,0,7.19536,0,142,4185,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4060481257
2020-03-02,2020-03-02,Run,431,3.31,1731,8.71601,0,6.88388,0,142,4648,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4058562091
2020-03-01,2020-03-01,Run,397,3.1,1518,8.16129,0,7.35178,0,142,4149,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4057331452
2020-02-29,2020-02-29,Run,468,3.65,1800,8.21918,0,7.3,0,142,4865,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4055529913
2020-02-26,2020-02-26,Run,178,1.4,674,8.02381,0,7.47774,0,142,1587,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4050514762
2020-02-26,2020-02-26,Run,403,3.1,1637,8.80107,0,6.81735,0,142,4391,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4050493081
2020-02-24,2020-02-24,Run,403,3.1,1648,8.86022,0,6.77184,0,142,4417,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4048447162
2020-02-23,2020-02-23,Run,292,3.09871,1475,7.9325,2,7.56382,39,164,4063,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4045768432
2020-02-22,2020-02-22,Run,399,3.1,1544,8.301075268817204,0,7.227979274611399,0,142,4169,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4044053236
2020-02-21,2020-02-21,Run,461,3.56,1800,8.42696629213483,0,7.120000000000001,0,142,4851,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4042047451
2020-02-20,2020-02-20,Run,949,7.32,3720,8.46994,0,7.08387,0,142,10021,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4040617462
2020-02-18,2020-02-18,Run,450,3.46,1800,8.67052,0,6.92,0,142,4836,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4038258232
2020-02-17,2020-02-17,Run,403,3.1,1645,8.84409,0,6.78419,0,142,4410,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4035496453
2020-02-16,2020-02-16,Run,403,3.1,1613,8.67204,0,6.91879,0,142,4350,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4034314255
2020-02-15,2020-02-15,Run,506,3.89,2014,8.62896,0,6.95333,0,142,5414,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4032812395
2020-02-12,2020-02-12,Run,437,3.36,1791,8.88393,0,6.75377,0,142,4799,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4027460095
2020-02-11,2020-02-11,Run,419,3.15,1800,9.52381,0,6.3,0,142,4789,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4025806195
2020-02-09,2020-02-09,Run,422,3.19,1800,9.40439,0,6.38,0,142,4795,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4024105780
2020-02-05,2020-02-05,Run,424,3.22,1800,9.31677,0,6.44,0,142,4799,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4016791258
2020-02-05,2020-02-04,Run,472,3.52,2065,9.77746,0,6.13656,0,142,5479,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4016793184
2020-02-02,2020-02-02,Run,407,3.13,1675,8.91906,0,6.72716,0,142,4486,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4011684145
2020-01-29,2020-01-29,Run,486,3.61,2133,9.84765,0,6.09283,0,142,5656,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4004733949
2020-01-28,2020-01-28,Run,631,4.86,2609,8.94719,0,6.70602,0,142,6986,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4003068259
2020-01-27,2020-01-27,Run,464,3.38,2100,10.355,0,5.79429,0,142,5541,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4001232640
2020-01-26,2020-01-26,Run,462,3.36,2100,10.4167,0,5.76,0,142,5538,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/4000007806
2020-01-25,2020-01-25,Run,460,3.33,2100,10.5105,0,5.70857,0,142,5534,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3998382181
2020-01-24,2020-01-24,Run,473,3.49,2100,10.0287,0,5.98286,0,142,5558,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3996567850
2020-01-20,2020-01-20,Run,585,4.21,2704,10.7047,0,5.60503,0,142,7113,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3990251161
2020-01-18,2020-01-18,Run,451,3.22,2100,10.8696,0,5.52,0,142,5517,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3987186730
2020-01-18,2020-01-17,Run,469,3.4,2143,10.5049,0,5.71162,0,142,5647,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3987157456
2020-01-18,2020-01-16,Run,393,2.89,1754,10.1153,0,5.93158,0,142,4639,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3987158428
2020-01-17,2020-01-16,Walk,401,2.95,2100,11.8644,0,5.05714,0,142,5004,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3984930874
2020-01-11,2020-01-11,Walk,204,2.02,1869,15.4208,0,3.89085,0,142,3883,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3975831280
2020-01-11,2020-01-11,Run,452,3.26,2077,10.6186,0,5.65046,0,142,5468,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3975829618
2020-01-10,2020-01-10,Run,461,3.27,2173,11.0754,0,5.4174,0,142,5699,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3974146369
2020-01-10,2020-01-08,Run,465,3.4,2100,10.2941,0,5.82857,0,142,5544,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3974147041
2020-01-08,2020-01-08,Run,465,3.39,2100,10.3245,0,5.81143,0,142,5531,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3970498789
2020-01-08,2020-01-06,Run,402,2.92,2100,11.9863,0,5.00571,0,142,5471,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3970507147
2020-01-05,2020-01-05,Run,480,3.57,2100,9.803921568627452,0,6.119999999999999,0,142,5570,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3965877289
2020-01-05,2020-01-04,Run,476,3.52,2112,10.0,0,6.0,0,142,5592,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3965794258
2020-01-01,2020-01-01,Run,403,3.10152,1670,8.96649,5,6.69158,11,142,4573,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3959942623
2019-12-30,2019-12-30,Run,476,3.62517,2003,9.20792,1,6.51613,60,148,5478,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3957426232
2019-12-28,2019-12-28,Run,182,1.50258,1249,13.8479,1,4.33279,42,123,2376,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3954726466
2019-12-28,2019-12-28,Run,205,1.57658,840,8.88596,1,6.75223,62,142,2258,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3954694765
2019-12-27,2019-12-27,Run,414,3.09671,1796,9.66386,0,6.2087,175,146,4806,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3953508952
2019-12-25,2019-12-25,Run,403,3.0997,1623,8.72735,0,6.87494,145,142,4393,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3950844169
2019-12-20,2019-12-20,Run,441,3.1,2102,11.3011,0,5.30923,0,142,5503,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3944847634
2019-11-29,2019-11-29,Run,403,3.10145,1628,8.75214,1,6.85546,54,161,4482,b'Awesome',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3919478809
2019-11-28,2019-11-28,Run,407,3.00061,1810,10.0527,1,5.96855,94,142,4823,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3918091954
2019-11-18,2019-11-18,Run,268,2.06282,1089,8.80115,1,6.81729,43,142,2944,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3904220104
2019-11-12,2019-11-12,Run,438,3.17,2006,10.5468,18,5.68893,3,169,8,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3895132132
2019-11-10,2019-11-10,Walk,267,1.94,1399,12.0189,0,4.99214,0,142,3310,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3892252744
2019-11-10,2019-11-09,Run,316,2.5,2026,13.5067,0,4.44225,0,142,5229,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3892250575
2019-11-03,2019-11-03,Run,412,3.0,1873,10.4056,0,5.76615,0,142,4940,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3880417372
2019-11-02,2019-11-02,Run,440,3.09,2100,11.3269,0,5.29714,0,142,5497,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3878623951
2019-10-27,2019-10-27,Walk,134,0.950724,2578,45.1156,4,1.32992,16,142,1575,b'Forgot to pause.',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3869977120
2019-10-27,2019-10-27,Run,258,2.00666,998,8.285,1,7.242,58,142,2704,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3869884612
2019-10-26,2019-10-26,Run,355,2.67286,2040,12.7086,1,4.72121,70,144,4126,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3868159213
2019-10-22,2019-10-22,Run,262,2.01198,1066,8.82049,1,6.80234,69,158,2847,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3862503169
2019-10-19,2019-10-19,Run,254,2.465,2330,15.7462,0,3.81045,163,119,3406,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3856473190
2019-10-14,2019-10-14,Run,221,1.71474,858,8.33538,1,7.19823,72,153,2369,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3847372957
2019-10-06,2019-10-06,Walk,225,1.44034,4696,54.3051,1,1.10487,40,142,6328,b'Forgot to stop it ',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/3833679886
