Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Mom,Season 1 Recap: Bridgerton,Amazon FTVET31DOVI2020 Smart TV,2022-05-18 00:20:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":7471,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":27503,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":35503,""mediaOffsetMs"":28032},{""eventType"":""playing"",""sessionOffsetMs"":41519,""mediaOffsetMs"":34048},{""eventType"":""playing"",""sessionOffsetMs"":49519,""mediaOffsetMs"":42048},{""eventType"":""stopped"",""sessionOffsetMs"":197385,""mediaOffsetMs"":189000}]"
Mom,Season 1 Trailer: Bridgerton,Amazon FTVET31DOVI2020 Smart TV,2022-05-18 00:20:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1385,""mediaOffsetMs"":0}]"
Mom,"Bridgerton: Season 1: ""The Duke and I""",Amazon FTVET31DOVI2020 Smart TV,2022-05-18 00:20:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":169000},{""eventType"":""playing"",""sessionOffsetMs"":5153,""mediaOffsetMs"":169000},{""eventType"":""paused"",""sessionOffsetMs"":5528,""mediaOffsetMs"":167000},{""eventType"":""stopped"",""sessionOffsetMs"":11549,""mediaOffsetMs"":166972}]"
Mom,Season 2 Plot Clip: Russian Doll,Amazon FTVET31DOVI2020 Smart TV,2022-05-18 00:20:16,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":4324,""mediaOffsetMs"":0}]"
Mom,"The End of the F***ing World: Season 2: ""Episode 1""",Roku Longview DV Smart TV,2022-05-10 01:22:28,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0}]"
Mom,"The End of the F***ing World: Season 1: ""Episode 1""",Roku Longview DV Smart TV,2022-05-10 01:22:10,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0}]"
Mom,Medici: The Magnificent (Trailer),Roku Longview DV Smart TV,2022-05-10 01:22:05,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2746,""mediaOffsetMs"":0}]"
Mom,Medici: The Magnificent (Trailer),Roku Longview DV Smart TV,2022-05-10 01:22:02,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2980,""mediaOffsetMs"":0}]"
Mom,Queen of the South: Season 1_hook_primary_16x9,Roku Longview DV Smart TV,2022-05-10 01:21:58,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2957,""mediaOffsetMs"":0}]"
Mom,Season 2 Trailer: Bridgerton,Roku Longview DV Smart TV,2022-05-10 01:21:48,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":3402,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3722,""mediaOffsetMs"":291},{""eventType"":""stopped"",""sessionOffsetMs"":5716,""mediaOffsetMs"":113}]"
Mom,Corpse Bride_hook_05_16x9,Roku Longview DV Smart TV,2022-05-10 01:21:26,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5030,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":22361,""mediaOffsetMs"":17354},{""eventType"":""stopped"",""sessionOffsetMs"":24197,""mediaOffsetMs"":17532}]"
Mom,"The End of the F***ing World: Season 2: ""Episode 1""",Amazon FTVET31DOVI2020 Smart TV,2022-05-09 16:26:19,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0}]"
Mom,"The End of the F***ing World: Season 2: ""Episode 1""",Amazon FTVET31DOVI2020 Smart TV,2022-05-09 16:26:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0}]"
Mom,The End of the F***ing World: Season 2 Podular: TEXTLESS / Drama - Comedy - Romance,Amazon FTVET31DOVI2020 Smart TV,2022-05-09 16:25:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2838,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":31429,""mediaOffsetMs"":28293},{""eventType"":""stopped"",""sessionOffsetMs"":36965,""mediaOffsetMs"":27902}]"
Mom,Medici: The Magnificent (Trailer),Amazon FTVET31DOVI2020 Smart TV,2022-05-09 16:25:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2433,""mediaOffsetMs"":0}]"
Mom,Season 2 Trailer: Bridgerton,Amazon FTVET31DOVI2020 Smart TV,2022-05-09 16:25:11,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2508,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":3388,""mediaOffsetMs"":881},{""eventType"":""stopped"",""sessionOffsetMs"":5860,""mediaOffsetMs"":589}]"
Mom,Teaser 1: Conversations with a Killer: The John Wayne Gacy Tapes,Amazon FTVET31DOVI2020 Smart TV,2022-05-09 16:25:08,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3045,""mediaOffsetMs"":0}]"
Mom,Sensory Clip: Conversations with a Killer: The John Wayne Gacy Tapes,Roku Longview DV Smart TV,2022-05-05 01:25:32,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":21638,""mediaOffsetMs"":0}]"
Tree,"Pokémon Journeys: The Series: Part 1: ""Enter Pikachu!""",Amazon FTVET31DOVI2020 Smart TV,2022-05-22 14:59:13,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1816,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":117240,""mediaOffsetMs"":115162},{""eventType"":""playing"",""sessionOffsetMs"":133883,""mediaOffsetMs"":115162},{""eventType"":""paused"",""sessionOffsetMs"":1139573,""mediaOffsetMs"":1120459}]"
Tree,Pokémon: Mewtwo Strikes Back - Evolution,Amazon FTVET31DOVI2020 Smart TV,2022-05-22 14:58:21,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2704,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":22736,""mediaOffsetMs"":20032},{""eventType"":""playing"",""sessionOffsetMs"":30736,""mediaOffsetMs"":28032},{""eventType"":""paused"",""sessionOffsetMs"":35414,""mediaOffsetMs"":32535},{""eventType"":""stopped"",""sessionOffsetMs"":38186,""mediaOffsetMs"":32204}]"
Tree,Season 1 Teaser 1: Battle Kitty,Amazon FTVET31DOVI2020 Smart TV,2022-05-22 14:56:41,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3700,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3933,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5340,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6215,""mediaOffsetMs"":918},{""eventType"":""stopped"",""sessionOffsetMs"":9468,""mediaOffsetMs"":701}]"
Tree,Home_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-19 13:11:03,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3768135},{""eventType"":""stopped"",""sessionOffsetMs"":2257,""mediaOffsetMs"":3768135}]"
Tree,The Loud House Movie,Roku Longview HDR10 Smart TV,2022-05-19 13:10:54,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3766672},{""eventType"":""playing"",""sessionOffsetMs"":6660,""mediaOffsetMs"":3766672},{""eventType"":""paused"",""sessionOffsetMs"":13897,""mediaOffsetMs"":3771595},{""eventType"":""reposition"",""sessionOffsetMs"":16339,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":18390,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4760849,""mediaOffsetMs"":4742660},{""eventType"":""stopped"",""sessionOffsetMs"":4764632,""mediaOffsetMs"":4742915}]"
Tree,The Loud House Movie,Roku Longview HDR10 Smart TV,2022-05-19 13:09:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3765000},{""eventType"":""playing"",""sessionOffsetMs"":6888,""mediaOffsetMs"":3765000},{""eventType"":""paused"",""sessionOffsetMs"":9782,""mediaOffsetMs"":3767408},{""eventType"":""playing"",""sessionOffsetMs"":58530,""mediaOffsetMs"":3767408},{""eventType"":""stopped"",""sessionOffsetMs"":63846,""mediaOffsetMs"":3768135}]"
Tree,Trailer: The Loud House Movie,Roku Longview HDR10 Smart TV,2022-05-19 13:09:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3491,""mediaOffsetMs"":0}]"
Tree,Inciting Incident Clip: Marmaduke,Roku Longview HDR10 Smart TV,2022-05-19 13:09:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3760,""mediaOffsetMs"":0}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-19 13:09:33,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4851,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5378,""mediaOffsetMs"":557},{""eventType"":""stopped"",""sessionOffsetMs"":7095,""mediaOffsetMs"":500}]"
Tree,"Battle Kitty: Season 1: ""Warrior Park""",Roku Longview HDR10 Smart TV,2022-05-19 12:50:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1670000},{""eventType"":""playing"",""sessionOffsetMs"":9645,""mediaOffsetMs"":1670000},{""eventType"":""paused"",""sessionOffsetMs"":26207,""mediaOffsetMs"":1685637},{""eventType"":""reposition"",""sessionOffsetMs"":26207,""mediaOffsetMs"":4201750},{""eventType"":""playing"",""sessionOffsetMs"":28366,""mediaOffsetMs"":4202327},{""eventType"":""paused"",""sessionOffsetMs"":191748,""mediaOffsetMs"":4365533},{""eventType"":""reposition"",""sessionOffsetMs"":191748,""mediaOffsetMs"":3784250},{""eventType"":""playing"",""sessionOffsetMs"":194570,""mediaOffsetMs"":3784250},{""eventType"":""paused"",""sessionOffsetMs"":214124,""mediaOffsetMs"":3803749},{""eventType"":""reposition"",""sessionOffsetMs"":214124,""mediaOffsetMs"":4144250},{""eventType"":""playing"",""sessionOffsetMs"":216102,""mediaOffsetMs"":4144250},{""eventType"":""paused"",""sessionOffsetMs"":288761,""mediaOffsetMs"":3770675},{""eventType"":""reposition"",""sessionOffsetMs"":288761,""mediaOffsetMs"":924125},{""eventType"":""playing"",""sessionOffsetMs"":290822,""mediaOffsetMs"":924125},{""eventType"":""paused"",""sessionOffsetMs"":352202,""mediaOffsetMs"":986461},{""eventType"":""playing"",""sessionOffsetMs"":429221,""mediaOffsetMs"":986461},{""eventType"":""paused"",""sessionOffsetMs"":1110059,""mediaOffsetMs"":3767454},{""eventType"":""reposition"",""sessionOffsetMs"":1110059,""mediaOffsetMs"":3584250},{""eventType"":""playing"",""sessionOffsetMs"":1111971,""mediaOffsetMs"":3584249},{""eventType"":""paused"",""sessionOffsetMs"":1133111,""mediaOffsetMs"":4689378},{""eventType"":""stopped"",""sessionOffsetMs"":1136958,""mediaOffsetMs"":3603469}]"
Tree,The Epic Tales of Captain Underpants: Season 3 (Trailer),Roku Longview HDR10 Smart TV,2022-05-19 12:50:31,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5744,""mediaOffsetMs"":0}]"
Tree,Season 1 Teaser 1: Battle Kitty,Roku Longview HDR10 Smart TV,2022-05-19 12:50:27,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4417,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5616,""mediaOffsetMs"":1150},{""eventType"":""stopped"",""sessionOffsetMs"":8577,""mediaOffsetMs"":379}]"
Tree,Inciting Incident Clip: Marmaduke,Roku Longview HDR10 Smart TV,2022-05-19 12:50:24,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3842,""mediaOffsetMs"":0}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-19 12:50:17,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":6639,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7804,""mediaOffsetMs"":1171},{""eventType"":""stopped"",""sessionOffsetMs"":10244,""mediaOffsetMs"":1124}]"
Tree,"Rabbids Invasion: Season 4: ""Rabbid Investigation / Rabbid Exfiltration / Rabbids in Trouble""",Roku Longview HDR10 Smart TV,2022-05-14 23:06:49,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":702000},{""eventType"":""playing"",""sessionOffsetMs"":5752,""mediaOffsetMs"":702000},{""eventType"":""paused"",""sessionOffsetMs"":10096,""mediaOffsetMs"":705410}]"
Tree,"Battle Kitty: Season 1: ""Warrior Park""",Roku Longview HDR10 Smart TV,2022-05-14 22:48:04,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":3584250},{""eventType"":""playing"",""sessionOffsetMs"":5000,""mediaOffsetMs"":3584250},{""eventType"":""paused"",""sessionOffsetMs"":18453,""mediaOffsetMs"":3597448},{""eventType"":""reposition"",""sessionOffsetMs"":18453,""mediaOffsetMs"":82000},{""eventType"":""playing"",""sessionOffsetMs"":20026,""mediaOffsetMs"":82499},{""eventType"":""paused"",""sessionOffsetMs"":24704,""mediaOffsetMs"":86973},{""eventType"":""reposition"",""sessionOffsetMs"":24704,""mediaOffsetMs"":96277},{""eventType"":""playing"",""sessionOffsetMs"":25849,""mediaOffsetMs"":96333},{""eventType"":""paused"",""sessionOffsetMs"":26120,""mediaOffsetMs"":96891},{""eventType"":""reposition"",""sessionOffsetMs"":28403,""mediaOffsetMs"":106277},{""eventType"":""playing"",""sessionOffsetMs"":29460,""mediaOffsetMs"":106000},{""eventType"":""paused"",""sessionOffsetMs"":29684,""mediaOffsetMs"":106831},{""eventType"":""reposition"",""sessionOffsetMs"":32317,""mediaOffsetMs"":116277},{""eventType"":""playing"",""sessionOffsetMs"":33322,""mediaOffsetMs"":116000},{""eventType"":""paused"",""sessionOffsetMs"":35513,""mediaOffsetMs"":118547},{""eventType"":""reposition"",""sessionOffsetMs"":36500,""mediaOffsetMs"":157497},{""eventType"":""playing"",""sessionOffsetMs"":37403,""mediaOffsetMs"":156291},{""eventType"":""paused"",""sessionOffsetMs"":39874,""mediaOffsetMs"":158688},{""eventType"":""reposition"",""sessionOffsetMs"":46275,""mediaOffsetMs"":347666},{""eventType"":""playing"",""sessionOffsetMs"":48454,""mediaOffsetMs"":346250},{""eventType"":""paused"",""sessionOffsetMs"":112942,""mediaOffsetMs"":411080},{""eventType"":""reposition"",""sessionOffsetMs"":119881,""mediaOffsetMs"":630044},{""eventType"":""playing"",""sessionOffsetMs"":122194,""mediaOffsetMs"":630250},{""eventType"":""paused"",""sessionOffsetMs"":340059,""mediaOffsetMs"":3603180},{""eventType"":""reposition"",""sessionOffsetMs"":340059,""mediaOffsetMs"":82000},{""eventType"":""playing"",""sessionOffsetMs"":341499,""mediaOffsetMs"":82250},{""eventType"":""paused"",""sessionOffsetMs"":1100787,""mediaOffsetMs"":3596674},{""eventType"":""reposition"",""sessionOffsetMs"":1100787,""mediaOffsetMs"":1664833},{""eventType"":""playing"",""sessionOffsetMs"":1102373,""mediaOffsetMs"":1665166},{""eventType"":""paused"",""sessionOffsetMs"":1108931,""mediaOffsetMs"":1651535},{""eventType"":""stopped"",""sessionOffsetMs"":1112201,""mediaOffsetMs"":1670979}]"
Tree,"Battle Kitty: Season 1: ""Mount Spicy Ice""",Roku Longview HDR10 Smart TV,2022-05-14 22:46:52,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3770,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":72762,""mediaOffsetMs"":69048},{""eventType"":""stopped"",""sessionOffsetMs"":74877,""mediaOffsetMs"":2938725}]"
Tree,"Battle Kitty: Season 1: ""Warrior Park""",Roku Longview HDR10 Smart TV,2022-05-14 22:46:23,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4625,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":16007,""mediaOffsetMs"":11357},{""eventType"":""stopped"",""sessionOffsetMs"":30834,""mediaOffsetMs"":10809}]"
Tree,The Epic Tales of Captain Underpants: Season 3 (Clip Narrative),Roku Longview HDR10 Smart TV,2022-05-14 22:46:14,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5176,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5357,""mediaOffsetMs"":357},{""eventType"":""stopped"",""sessionOffsetMs"":10160,""mediaOffsetMs"":41}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-14 22:46:09,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2937,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3199,""mediaOffsetMs"":300},{""eventType"":""stopped"",""sessionOffsetMs"":5839,""mediaOffsetMs"":137}]"
Tree,"Battle Kitty: Season 1: ""Warrior Park""",Roku Longview HDR10 Smart TV,2022-05-14 22:45:50,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":5021,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":9744,""mediaOffsetMs"":10716},{""eventType"":""playing"",""sessionOffsetMs"":12259,""mediaOffsetMs"":11033},{""eventType"":""paused"",""sessionOffsetMs"":15091,""mediaOffsetMs"":13706},{""eventType"":""stopped"",""sessionOffsetMs"":18014,""mediaOffsetMs"":14640}]"
Tree,"Battle Kitty: Season 1: ""Warrior Beach""",Roku Longview HDR10 Smart TV,2022-05-14 22:37:36,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1816666},{""eventType"":""playing"",""sessionOffsetMs"":5369,""mediaOffsetMs"":1816666},{""eventType"":""paused"",""sessionOffsetMs"":30578,""mediaOffsetMs"":1841760},{""eventType"":""reposition"",""sessionOffsetMs"":30578,""mediaOffsetMs"":21291},{""eventType"":""playing"",""sessionOffsetMs"":32267,""mediaOffsetMs"":21749},{""eventType"":""paused"",""sessionOffsetMs"":464290,""mediaOffsetMs"":453700},{""eventType"":""reposition"",""sessionOffsetMs"":464290,""mediaOffsetMs"":1816666},{""eventType"":""playing"",""sessionOffsetMs"":466324,""mediaOffsetMs"":1816915},{""eventType"":""paused"",""sessionOffsetMs"":483682,""mediaOffsetMs"":1834319},{""eventType"":""reposition"",""sessionOffsetMs"":483682,""mediaOffsetMs"":1952666},{""eventType"":""playing"",""sessionOffsetMs"":485035,""mediaOffsetMs"":1952915},{""eventType"":""paused"",""sessionOffsetMs"":495479,""mediaOffsetMs"":1864658},{""eventType"":""stopped"",""sessionOffsetMs"":497154,""mediaOffsetMs"":1963864}]"
Tree,"Battle Kitty: Season 1: ""Warrior Park""",Roku Longview HDR10 Smart TV,2022-05-14 22:24:30,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":926188},{""eventType"":""playing"",""sessionOffsetMs"":5059,""mediaOffsetMs"":926188},{""eventType"":""paused"",""sessionOffsetMs"":772990,""mediaOffsetMs"":2554569},{""eventType"":""reposition"",""sessionOffsetMs"":772990,""mediaOffsetMs"":3720250},{""eventType"":""playing"",""sessionOffsetMs"":774335,""mediaOffsetMs"":3720500},{""eventType"":""paused"",""sessionOffsetMs"":784647,""mediaOffsetMs"":1728106},{""eventType"":""stopped"",""sessionOffsetMs"":786487,""mediaOffsetMs"":3731055}]"
Tree,"Battle Kitty: Season 1: ""Warrior Park""",Roku Longview HDR10 Smart TV,2022-05-14 21:49:37,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":5542,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":55376,""mediaOffsetMs"":55790},{""eventType"":""reposition"",""sessionOffsetMs"":55376,""mediaOffsetMs"":82000},{""eventType"":""playing"",""sessionOffsetMs"":56924,""mediaOffsetMs"":82666},{""eventType"":""paused"",""sessionOffsetMs"":838105,""mediaOffsetMs"":863577},{""eventType"":""reposition"",""sessionOffsetMs"":838105,""mediaOffsetMs"":3503250},{""eventType"":""playing"",""sessionOffsetMs"":840105,""mediaOffsetMs"":3503750},{""eventType"":""paused"",""sessionOffsetMs"":857478,""mediaOffsetMs"":3521123},{""eventType"":""reposition"",""sessionOffsetMs"":857478,""mediaOffsetMs"":3699250},{""eventType"":""playing"",""sessionOffsetMs"":858729,""mediaOffsetMs"":3699500},{""eventType"":""paused"",""sessionOffsetMs"":862159,""mediaOffsetMs"":3703080},{""eventType"":""playing"",""sessionOffsetMs"":863506,""mediaOffsetMs"":3703080},{""eventType"":""paused"",""sessionOffsetMs"":870239,""mediaOffsetMs"":3709661},{""eventType"":""reposition"",""sessionOffsetMs"":870239,""mediaOffsetMs"":3503250},{""eventType"":""playing"",""sessionOffsetMs"":871220,""mediaOffsetMs"":3503500},{""eventType"":""paused"",""sessionOffsetMs"":880855,""mediaOffsetMs"":3513053},{""eventType"":""reposition"",""sessionOffsetMs"":880855,""mediaOffsetMs"":839125},{""eventType"":""playing"",""sessionOffsetMs"":882604,""mediaOffsetMs"":839375},{""eventType"":""paused"",""sessionOffsetMs"":891098,""mediaOffsetMs"":847829},{""eventType"":""reposition"",""sessionOffsetMs"":891098,""mediaOffsetMs"":1744833},{""eventType"":""playing"",""sessionOffsetMs"":892542,""mediaOffsetMs"":1745041},{""eventType"":""paused"",""sessionOffsetMs"":911068,""mediaOffsetMs"":1763683},{""eventType"":""reposition"",""sessionOffsetMs"":911068,""mediaOffsetMs"":1790833},{""eventType"":""playing"",""sessionOffsetMs"":912473,""mediaOffsetMs"":1791083},{""eventType"":""paused"",""sessionOffsetMs"":1660745,""mediaOffsetMs"":3975707},{""eventType"":""reposition"",""sessionOffsetMs"":1660745,""mediaOffsetMs"":839125},{""eventType"":""playing"",""sessionOffsetMs"":1662203,""mediaOffsetMs"":839124},{""eventType"":""paused"",""sessionOffsetMs"":1670857,""mediaOffsetMs"":847786},{""eventType"":""reposition"",""sessionOffsetMs"":1670857,""mediaOffsetMs"":878125},{""eventType"":""playing"",""sessionOffsetMs"":1672641,""mediaOffsetMs"":878332},{""eventType"":""paused"",""sessionOffsetMs"":1692882,""mediaOffsetMs"":898697},{""eventType"":""reposition"",""sessionOffsetMs"":1692882,""mediaOffsetMs"":924125},{""eventType"":""playing"",""sessionOffsetMs"":1694291,""mediaOffsetMs"":924415},{""eventType"":""paused"",""sessionOffsetMs"":1696038,""mediaOffsetMs"":926466},{""eventType"":""stopped"",""sessionOffsetMs"":1751101,""mediaOffsetMs"":926170}]"
Tree,"Battle Kitty: Season 1: ""Warrior Beach""",Roku Longview HDR10 Smart TV,2022-05-14 21:17:57,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5239,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":507624,""mediaOffsetMs"":502157},{""eventType"":""reposition"",""sessionOffsetMs"":507624,""mediaOffsetMs"":512791},{""eventType"":""playing"",""sessionOffsetMs"":508526,""mediaOffsetMs"":512790},{""eventType"":""paused"",""sessionOffsetMs"":1003844,""mediaOffsetMs"":1008369},{""eventType"":""playing"",""sessionOffsetMs"":1086044,""mediaOffsetMs"":1008369},{""eventType"":""paused"",""sessionOffsetMs"":1870272,""mediaOffsetMs"":1792386},{""eventType"":""reposition"",""sessionOffsetMs"":1870272,""mediaOffsetMs"":1892666},{""eventType"":""playing"",""sessionOffsetMs"":1872007,""mediaOffsetMs"":1892665},{""eventType"":""paused"",""sessionOffsetMs"":1901616,""mediaOffsetMs"":1846935},{""eventType"":""stopped"",""sessionOffsetMs"":1903731,""mediaOffsetMs"":1922935}]"
Tree,Season 1 Teaser 1: Battle Kitty,Roku Longview HDR10 Smart TV,2022-05-14 21:17:44,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3129,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12919,""mediaOffsetMs"":9945},{""eventType"":""stopped"",""sessionOffsetMs"":15065,""mediaOffsetMs"":10025}]"
Tree,Zig & Sharko: Season 2_hook_03_16x9,Roku Longview HDR10 Smart TV,2022-05-14 21:17:43,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2771,""mediaOffsetMs"":0}]"
Tree,The Last Kids on Earth: Book 1 (Clip Standard 1),Roku Longview HDR10 Smart TV,2022-05-14 21:17:39,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2905,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3328,""mediaOffsetMs"":562},{""eventType"":""stopped"",""sessionOffsetMs"":6129,""mediaOffsetMs"":186}]"
Tree,Booba: Season 1_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-14 21:17:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3183,""mediaOffsetMs"":0}]"
Tree,Rabbids Invasion: Season 4_hook_primary_16x9,Roku Longview HDR10 Smart TV,2022-05-14 21:15:35,US,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4401,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":66970,""mediaOffsetMs"":62017}]"
